name,position_number,bank_number,active,parent_node,tree_number,title_rank,past_title_rank,paid_point,bonus_point,total_paid_point,total_bonus_point,binary_number_1,binary_number_3,binary_number_5,binary_number_7,riseup_binary_bonus,product_free_bonus,matching_bonus,car_bonus,house_bonus,sharing_bonus
Node_5556,3,0,True,Node_2776,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5557,7,2,True,Node_2777,4,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5558,3,0,True,Node_2777,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5559,3,0,True,Node_2778,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5560,1,0,True,Node_2778,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5561,3,2,True,Node_2779,4,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5562,3,0,True,Node_2779,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5563,3,2,True,Node_2780,4,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5564,5,0,True,Node_2780,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5565,7,0,True,Node_2781,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5566,1,0,True,Node_2781,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5567,1,0,True,Node_2782,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5568,3,0,True,Node_2782,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5569,7,0,True,Node_2783,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5570,5,0,True,Node_2783,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5571,1,0,True,Node_2784,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5572,5,0,True,Node_2784,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5573,7,0,True,Node_2785,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5574,7,0,True,Node_2785,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5575,5,0,True,Node_2786,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5576,1,0,True,Node_2786,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5577,3,0,True,Node_2787,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5578,7,0,True,Node_2787,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5579,5,0,True,Node_2788,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5580,1,0,True,Node_2788,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5581,3,0,True,Node_2789,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5582,3,0,True,Node_2789,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5583,3,0,True,Node_2790,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5584,1,0,True,Node_2790,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5585,7,0,True,Node_2791,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5586,5,0,True,Node_2791,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5587,7,0,True,Node_2792,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5588,3,0,True,Node_2792,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5589,7,0,True,Node_2793,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5590,1,0,True,Node_2793,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5591,5,0,True,Node_2794,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5592,3,0,True,Node_2794,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5593,5,0,True,Node_2795,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5594,7,0,True,Node_2795,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5595,7,0,True,Node_2796,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5596,5,0,True,Node_2796,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5597,3,0,True,Node_2797,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5598,7,0,True,Node_2797,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5599,7,0,True,Node_2798,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5600,5,0,True,Node_2798,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5601,7,0,True,Node_2799,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5602,3,0,True,Node_2799,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5603,1,0,True,Node_2800,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5604,3,0,True,Node_2800,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5605,1,0,True,Node_2801,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5606,1,0,True,Node_2801,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5607,1,0,True,Node_2802,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5608,5,0,True,Node_2802,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5609,3,0,True,Node_2803,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5610,7,0,True,Node_2803,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5611,3,0,True,Node_2804,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5612,7,0,True,Node_2804,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5613,7,0,True,Node_2805,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5614,5,0,True,Node_2805,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5615,3,0,True,Node_2806,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5616,7,0,True,Node_2806,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5617,7,0,True,Node_2807,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5618,1,0,True,Node_2807,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5619,7,0,True,Node_2808,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5620,3,0,True,Node_2808,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5621,3,0,True,Node_2809,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5622,7,0,True,Node_2809,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5623,3,0,True,Node_2810,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5624,7,0,True,Node_2810,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5625,5,0,True,Node_2811,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5626,1,0,True,Node_2811,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5627,1,0,True,Node_2812,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5628,7,0,True,Node_2812,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5629,1,0,True,Node_2813,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5630,5,0,True,Node_2813,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5631,3,0,True,Node_2814,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5632,1,0,True,Node_2814,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5633,5,0,True,Node_2815,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5634,1,2,True,Node_2815,5,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_5635,1,2,True,Node_2816,5,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_5636,1,1,True,Node_2816,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5637,3,1,True,Node_2817,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5638,5,0,True,Node_2817,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5639,3,0,True,Node_2818,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5640,3,0,True,Node_2818,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5641,1,1,True,Node_2819,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5642,7,0,True,Node_2819,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5643,1,0,True,Node_2820,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5644,1,1,True,Node_2820,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5645,5,0,True,Node_2821,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5646,3,0,True,Node_2821,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5647,5,1,True,Node_2822,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5648,7,1,True,Node_2822,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5649,1,1,True,Node_2823,4,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_5650,1,0,True,Node_2823,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5651,7,1,True,Node_2824,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5652,5,0,True,Node_2824,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5653,7,0,True,Node_2825,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5654,3,0,True,Node_2825,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5655,5,0,True,Node_2826,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5656,5,0,True,Node_2826,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5657,7,0,True,Node_2827,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5658,7,0,True,Node_2827,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5659,5,0,True,Node_2828,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5660,5,0,True,Node_2828,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5661,1,0,True,Node_2829,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5662,3,1,True,Node_2829,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5663,7,1,True,Node_2830,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5664,5,0,True,Node_2830,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5665,5,1,True,Node_2831,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5666,5,0,True,Node_2831,5,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5667,3,0,True,Node_2832,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5668,7,0,True,Node_2832,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5669,3,0,True,Node_2833,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5670,5,0,True,Node_2833,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5671,7,0,True,Node_2834,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5672,7,0,True,Node_2834,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5673,7,0,True,Node_2835,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5674,3,0,True,Node_2835,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5675,5,0,True,Node_2836,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5676,5,0,True,Node_2836,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5677,3,0,True,Node_2837,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5678,1,0,True,Node_2837,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5679,1,0,True,Node_2838,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5680,7,0,True,Node_2838,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5681,3,0,True,Node_2839,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5682,7,0,True,Node_2839,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5683,3,0,True,Node_2840,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5684,1,0,True,Node_2840,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5685,3,0,True,Node_2841,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5686,5,0,True,Node_2841,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5687,7,0,True,Node_2842,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5688,7,0,True,Node_2842,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5689,3,0,True,Node_2843,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5690,7,0,True,Node_2843,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5691,7,0,True,Node_2844,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5692,7,0,True,Node_2844,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5693,7,0,True,Node_2845,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5694,1,0,True,Node_2845,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5695,3,0,True,Node_2846,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5696,3,0,True,Node_2846,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5697,5,0,True,Node_2847,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5698,1,0,True,Node_2847,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5699,7,0,True,Node_2848,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5700,7,0,True,Node_2848,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5701,3,0,True,Node_2849,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5702,3,0,True,Node_2849,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5703,3,0,True,Node_2850,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5704,5,0,True,Node_2850,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5705,7,0,True,Node_2851,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5706,7,0,True,Node_2851,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5707,7,0,True,Node_2852,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5708,7,0,True,Node_2852,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5709,5,1,True,Node_2853,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5710,5,1,True,Node_2853,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5711,7,1,True,Node_2854,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5712,1,1,True,Node_2854,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5713,7,2,True,Node_2855,4,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5714,3,0,True,Node_2855,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5715,7,0,True,Node_2856,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5716,7,1,True,Node_2856,4,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_5717,3,0,True,Node_2857,5,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5718,1,1,True,Node_2857,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5719,7,0,True,Node_2858,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5720,3,2,True,Node_2858,3,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5721,3,1,True,Node_2859,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5722,7,2,True,Node_2859,4,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5723,3,0,True,Node_2860,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5724,7,0,True,Node_2860,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5725,7,0,True,Node_2861,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5726,7,0,True,Node_2861,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5727,3,0,True,Node_2862,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5728,3,0,True,Node_2862,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5729,3,0,True,Node_2863,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5730,7,0,True,Node_2863,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5731,1,0,True,Node_2864,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5732,3,0,True,Node_2864,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5733,7,0,True,Node_2865,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5734,7,0,True,Node_2865,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5735,7,0,True,Node_2866,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5736,1,0,True,Node_2866,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5737,7,0,True,Node_2867,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5738,3,0,True,Node_2867,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5739,1,0,True,Node_2868,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5740,1,0,True,Node_2868,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5741,7,0,True,Node_2869,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5742,1,0,True,Node_2869,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5743,3,0,True,Node_2870,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5744,5,0,True,Node_2870,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5745,5,1,True,Node_2871,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5746,1,2,True,Node_2871,4,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5747,5,0,True,Node_2872,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5748,7,0,True,Node_2872,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5749,5,1,True,Node_2873,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5750,3,0,True,Node_2873,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5751,1,0,True,Node_2874,7,0,0,20790,13000,20790,13000,4,0,0,0,3000,10000,0,0,0,0
Node_5752,1,1,True,Node_2874,6,0,0,20790,0,20790,0,2,0,0,0,0,0,0,0,0,0
Node_5753,1,0,True,Node_2875,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5754,3,0,True,Node_2875,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5755,7,0,True,Node_2876,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5756,7,0,True,Node_2876,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5757,5,0,True,Node_2877,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5758,3,0,True,Node_2877,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5759,3,0,True,Node_2878,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5760,1,0,True,Node_2878,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5761,5,0,True,Node_2879,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5762,1,0,True,Node_2879,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5763,3,0,True,Node_2880,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5764,7,0,True,Node_2880,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5765,3,0,True,Node_2881,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5766,5,0,True,Node_2881,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5767,3,0,True,Node_2882,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5768,1,0,True,Node_2882,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5769,7,0,True,Node_2883,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5770,5,0,True,Node_2883,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5771,5,0,True,Node_2884,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5772,7,0,True,Node_2884,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5773,1,0,True,Node_2885,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5774,3,0,True,Node_2885,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5775,1,0,True,Node_2886,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5776,7,0,True,Node_2886,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5777,5,0,True,Node_2887,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5778,3,0,True,Node_2887,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5779,7,0,True,Node_2888,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5780,7,0,True,Node_2888,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5781,7,0,True,Node_2889,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5782,3,0,True,Node_2889,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5783,5,0,True,Node_2890,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5784,3,0,True,Node_2890,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5785,1,0,True,Node_2891,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5786,1,0,True,Node_2891,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5787,3,0,True,Node_2892,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5788,7,0,True,Node_2892,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5789,7,0,True,Node_2893,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5790,3,0,True,Node_2893,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5791,5,0,True,Node_2894,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5792,1,0,True,Node_2894,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5793,5,0,True,Node_2895,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5794,1,0,True,Node_2895,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5795,1,0,True,Node_2896,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5796,7,0,True,Node_2896,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5797,7,0,True,Node_2897,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5798,7,0,True,Node_2897,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5799,5,0,True,Node_2898,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5800,7,0,True,Node_2898,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5801,7,0,True,Node_2899,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5802,5,0,True,Node_2899,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5803,5,0,True,Node_2900,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5804,7,0,True,Node_2900,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
Node_5805,5,0,True,Node_2901,0,0,0,20790,0,20790,0,-2,0,0,0,0,0,0,0,0,0
